Country Code,year,econ_score,social_score,physical_score,total_score
JAM,2004,42.32,63.53,33.46,56.39
JAM,2005,39.87,64.4,36.03,56.13
JAM,2006,44.4,57.98,36.39,56.65
JAM,2007,46.41,61.78,43.56,57.54
JAM,2008,47.34,63.8,42.56,58.07
JAM,2009,50.74,63.95,39.92,57.36
JAM,2010,49.59,67.08,34.55,57.42
JAM,2011,48.78,68.34,38.14,57.65
JAM,2012,45.82,68.82,32.93,57.74
JAM,2013,43.04,63.96,32.88,57.88
JAM,2014,44.04,69.11,33.01,57.59
JAM,2015,47.16,70.23,36.55,57.95
JAM,2016,49.98,68.31,37.32,59.61
JAM,2017,51.57,64.45,38.49,60.45
JAM,2018,55.5,64.63,39.56,60.89
JAM,2019,54.31,64.74,39.55,60.77
JAM,2020,57.09,56.17,41.15,60.44
JAM,2021,56.07,58.54,39.27,56.5
JAM,2022,55.26,47.66,53.14,64.45
JAM,2023,55.44,48.71,48.68,64.19
JAM,2024,56.62,30.1,,59.51
JOR,1990,12.76,50.57,29.55,43.52
JOR,1991,15.21,53.3,29.4,41.65
JOR,1992,15.4,56.08,30.52,41.91
JOR,1993,13.62,55.35,31.36,42.05
JOR,1994,12.59,53.82,32.51,42.22
JOR,1995,7.65,50.22,33.37,42.41
JOR,1996,12.14,52.55,34.03,42.49
JOR,1997,14.49,47.5,36.2,42.1
JOR,1998,15.17,48.01,35.22,42.14
JOR,1999,14.36,55.11,35.65,42.43
JOR,2000,11.77,51.94,32.31,42.9
JOR,2001,13.59,50.67,31.61,43.49
JOR,2002,13.27,52.92,32.38,44.17
JOR,2003,13.1,55.81,31.44,44.73
JOR,2004,12.9,56.04,30.98,45.7
JOR,2005,8.19,54.52,31.24,46.52
JOR,2006,8.26,55.18,31.61,46.32
JOR,2007,7.18,54.72,34.45,46.54
JOR,2008,7.54,51.42,35.85,46.56
JOR,2009,8.1,49.53,36.81,46.85
JOR,2010,10.16,50.65,36.91,48.18
JOR,2011,11.2,58.19,38.12,48.39
JOR,2012,11.75,54.84,38.34,48.83
JOR,2013,9.92,55.87,37.67,48.93
JOR,2014,10.6,57.25,37.5,48.7
JOR,2015,9.7,50.12,37.9,49.27
JOR,2016,11.38,55.43,38.19,49.48
JOR,2017,8.39,53.5,37.59,50.76
JOR,2018,14.76,53.8,37.67,51.36
JOR,2019,13.63,59.52,37.01,50.81
JOR,2020,15.28,60.53,39.62,51.39
JOR,2021,16.08,62.41,36.28,49.54
JOR,2022,55.68,49.57,59.72,55.98
JOR,2023,57.12,42.99,50.2,57.2
JOR,2024,61.89,40.05,,55.77
JPN,1990,69.86,43.26,46.36,85.53
JPN,1991,64.71,43.69,46.53,83.93
JPN,1992,64.12,44.4,46.84,83.82
JPN,1993,62.85,45.07,47.01,83.89
JPN,1994,63.27,45.45,47.92,83.9
JPN,1995,63.22,47.09,48.76,84.25
JPN,1996,63.11,45.99,49.43,84.26
JPN,1997,63.02,45.35,48.23,84.46
JPN,1998,64.13,46.23,50.23,84.33
JPN,1999,64.87,46.62,50.12,84.54
JPN,2000,65.45,48.93,52.36,85.03
JPN,2001,66.09,45.8,53.29,84.94
JPN,2002,65.84,46.32,53.1,84.75
JPN,2003,66.25,46.56,54.51,84.86
JPN,2004,67.13,46.85,53.12,84.97
JPN,2005,66.71,56.52,53.14,85.93
JPN,2006,66.79,51.42,51.37,86.3
JPN,2007,65.29,51.48,50.81,86.72
JPN,2008,65.84,53.58,50.24,86.95
JPN,2009,68.43,49.73,50.89,87.88
JPN,2010,69.15,45.28,49.8,88.28
JPN,2011,68.23,52.93,47.37,88.22
JPN,2012,67.81,50.51,46.54,88.05
JPN,2013,69.04,52.14,45.3,88.12
JPN,2014,67.95,52.94,44.45,88.11
JPN,2015,68.16,56.2,44.17,89.1
JPN,2016,68.67,55.34,42.93,89.91
JPN,2017,68.74,53.93,42.52,90.65
JPN,2018,69.48,50.88,41.8,91.28
JPN,2019,69.71,53.8,41.55,91.73
JPN,2020,70.08,43.16,45.98,91.62
JPN,2021,69.92,51.08,45.78,91.59
JPN,2022,50.71,45.49,53.14,89.81
JPN,2023,49.88,43.5,47.64,89.37
JPN,2024,50.44,85.52,,57.74
KAZ,1990,52.4,39.17,84.44,56.84
KAZ,1991,57.27,41.02,85.99,56.9
KAZ,1992,57.27,37.72,87.72,56.71
KAZ,1993,57.29,41.81,89.5,56.42
KAZ,1994,55.54,39.34,90.94,56.27
KAZ,1995,54.61,41.16,90.82,55.99
KAZ,1996,54.05,42.11,92.76,57.27
KAZ,1997,54.0,48.18,93.19,58.55
KAZ,1998,53.93,46.28,93.2,59.58
KAZ,1999,53.76,49.09,91.73,60.65
KAZ,2000,53.86,54.76,96.36,62.56
KAZ,2001,53.6,52.23,96.14,63.57
KAZ,2002,54.19,51.91,95.7,64.09
KAZ,2003,54.55,51.81,96.16,64.32
KAZ,2004,55.14,52.98,96.7,65.05
KAZ,2005,53.86,56.13,97.02,65.2
KAZ,2006,54.2,55.95,96.81,65.52
KAZ,2007,54.38,64.15,97.02,67.55
KAZ,2008,56.26,56.84,93.97,69.14
KAZ,2009,54.08,64.44,91.47,70.75
KAZ,2010,55.66,59.63,90.93,71.7
KAZ,2011,56.18,57.35,88.04,72.93
KAZ,2012,53.26,58.06,86.95,73.96
KAZ,2013,56.3,56.06,85.08,75.11
KAZ,2014,55.41,60.08,81.94,76.05
KAZ,2015,55.27,62.41,78.89,77.48
KAZ,2016,48.89,59.11,77.44,79.88
KAZ,2017,52.77,57.23,73.72,80.87
KAZ,2018,48.91,61.19,72.81,81.3
KAZ,2019,48.89,63.07,72.71,81.28
KAZ,2020,52.11,54.01,76.15,78.74
KAZ,2021,48.29,57.41,69.47,78.02
KAZ,2022,53.1,51.24,60.79,80.02
KAZ,2023,59.28,44.78,60.09,78.15
KAZ,2024,52.44,47.48,,60.76
KEN,1990,52.1,49.61,39.07,30.88
KEN,1991,65.36,28.86,40.87,31.54
KEN,1992,65.45,28.85,42.98,30.42
KEN,1993,65.58,30.4,40.32,29.94
KEN,1994,65.68,30.91,39.05,29.71
KEN,1995,65.76,30.49,35.95,29.86
KEN,1996,65.81,28.13,32.25,29.77
KEN,1997,65.94,28.53,32.5,30.09
KEN,1998,65.99,33.43,31.99,30.54
KEN,1999,50.84,35.73,33.3,30.86
KEN,2000,65.93,38.13,34.42,31.64
KEN,2001,65.74,36.37,36.62,31.73
KEN,2002,65.61,30.32,38.2,32.49
KEN,2003,65.42,35.69,37.8,34.08
KEN,2004,65.16,37.44,39.56,34.4
KEN,2005,60.57,35.68,40.8,36.2
KEN,2006,64.52,36.28,41.27,36.37
KEN,2007,64.1,33.99,43.37,37.06
KEN,2008,63.83,44.59,43.8,38.7
KEN,2009,63.57,37.85,43.23,39.18
KEN,2010,63.19,48.07,44.45,40.56
KEN,2011,62.86,50.57,45.29,41.29
KEN,2012,62.56,56.76,42.64,41.8
KEN,2013,62.3,62.03,44.24,43.24
KEN,2014,65.99,56.0,44.45,44.49
KEN,2015,65.69,55.11,46.92,45.06
KEN,2016,64.88,54.22,48.43,46.74
KEN,2017,64.88,59.46,51.67,48.21
KEN,2018,64.36,61.55,52.93,48.24
KEN,2019,62.32,46.91,53.0,48.63
KEN,2020,60.63,50.24,54.34,48.76
KEN,2021,52.88,46.18,49.1,48.78
KEN,2022,55.84,38.84,41.51,52.73
KEN,2023,51.26,34.51,43.78,53.84
KEN,2024,54.05,59.64,,59.3
KGZ,1990,36.25,45.08,81.9,50.47
KGZ,1991,46.45,48.52,82.05,50.1
KGZ,1992,46.52,45.85,83.01,49.79
KGZ,1993,46.48,41.92,86.45,48.78
KGZ,1994,46.49,42.87,87.69,48.45
KGZ,1995,46.59,42.66,86.7,48.3
KGZ,1996,46.7,41.62,84.88,48.9
KGZ,1997,46.78,38.81,82.81,50.37
KGZ,1998,53.23,37.95,82.14,51.33
KGZ,1999,53.29,46.24,81.33,52.36
KGZ,2000,53.47,39.64,81.47,54.8
KGZ,2001,53.44,40.6,81.51,55.55
KGZ,2002,53.12,44.72,80.82,55.2
KGZ,2003,51.89,49.65,80.74,55.64
KGZ,2004,52.87,52.38,77.91,55.33
KGZ,2005,38.72,53.65,77.55,47.57
KGZ,2006,45.22,53.04,78.57,46.51
KGZ,2007,49.99,55.8,79.99,60.54
KGZ,2008,50.03,62.18,77.43,62.2
KGZ,2009,48.26,61.26,76.18,61.79
KGZ,2010,47.25,59.05,75.55,60.87
KGZ,2011,48.91,57.91,74.96,60.27
KGZ,2012,47.89,57.92,73.81,60.7
KGZ,2013,47.0,57.91,73.55,60.98
KGZ,2014,48.16,56.41,71.59,61.04
KGZ,2015,49.22,60.61,70.91,61.22
KGZ,2016,46.69,58.8,67.82,61.6
KGZ,2017,44.02,56.21,69.69,60.9
KGZ,2018,44.37,58.17,65.79,60.82
KGZ,2019,41.91,58.44,65.39,61.07
KGZ,2020,44.0,60.39,66.76,61.52
KGZ,2021,43.63,59.49,67.45,61.98
KGZ,2022,58.16,46.38,53.63,64.59
KGZ,2023,60.47,39.27,53.86,64.51
KGZ,2024,57.34,46.4,,59.59
KHM,1990,55.34,31.61,63.48,32.29
KHM,1991,66.6,27.21,59.76,32.06
KHM,1992,66.73,29.99,59.71,32.2
KHM,1993,62.98,29.06,57.7,32.97
KHM,1994,67.86,26.28,57.37,33.83
KHM,1995,67.76,25.91,55.61,34.68
KHM,1996,70.69,35.44,58.48,37.08
KHM,1997,72.03,31.17,60.77,37.63
KHM,1998,72.99,25.52,56.64,37.69
KHM,1999,72.76,32.33,60.88,37.97
KHM,2000,70.33,26.93,47.77,39.6
KHM,2001,68.27,28.91,49.81,40.0
KHM,2002,64.59,26.55,50.27,41.0
KHM,2003,65.45,31.55,49.96,43.11
KHM,2004,65.94,29.8,46.01,45.83
KHM,2005,62.93,33.46,45.83,45.81
KHM,2006,62.62,36.92,46.65,44.98
KHM,2007,63.78,34.76,47.45,46.04
KHM,2008,62.23,37.54,47.31,47.08
KHM,2009,64.29,34.65,47.51,48.61
KHM,2010,65.09,49.76,47.9,48.85
KHM,2011,66.26,48.75,48.1,49.2
KHM,2012,65.82,51.76,47.92,49.48
KHM,2013,62.3,52.54,48.45,49.98
KHM,2014,63.67,44.56,48.21,51.27
KHM,2015,63.16,43.34,48.21,51.56
KHM,2016,61.95,54.88,48.07,52.38
KHM,2017,62.88,48.42,48.07,53.0
KHM,2018,60.78,53.95,48.25,53.24
KHM,2019,62.94,45.88,48.47,53.43
KHM,2020,62.21,47.15,48.78,53.41
KHM,2021,67.35,45.08,45.94,52.81
KHM,2022,34.35,49.93,46.42,53.79
KHM,2023,34.6,65.2,49.0,53.39
KHM,2024,35.67,60.69,,58.12
KIR,2022,37.27,52.8,49.09,54.7
KIR,2023,61.86,43.25,49.41,53.96
KIR,2024,,55.78,,57.93
KNA,2022,37.27,27.72,57.63,63.13
KNA,2023,37.27,26.67,56.35,64.32
KNA,2024,,23.29,,59.79
KOR,1990,79.34,22.77,68.72,71.37
KOR,1991,69.44,36.29,67.16,70.23
KOR,1992,68.24,38.74,66.58,70.68
KOR,1993,69.65,40.4,66.22,72.07
KOR,1994,68.42,42.38,64.05,74.72
KOR,1995,68.54,25.38,64.1,77.55
KOR,1996,68.99,40.86,63.11,79.51
KOR,1997,68.78,48.26,60.91,82.85
KOR,1998,71.09,47.5,63.73,82.9
KOR,1999,70.92,47.23,63.41,83.67
KOR,2000,71.18,33.29,62.42,81.57
KOR,2001,71.43,37.91,62.17,85.2
KOR,2002,70.57,38.27,59.85,86.18
KOR,2003,69.48,31.45,59.42,86.21
KOR,2004,69.77,30.08,59.85,86.45
KOR,2005,70.78,36.09,57.22,87.29
KOR,2006,71.03,34.45,57.44,87.51
KOR,2007,71.61,35.44,56.99,87.47
KOR,2008,72.04,40.97,57.96,87.82
KOR,2009,71.28,36.43,57.49,87.8
KOR,2010,71.09,40.92,58.82,87.98
KOR,2011,70.48,36.79,59.0,88.02
KOR,2012,69.49,41.3,56.95,87.97
KOR,2013,69.08,41.45,56.38,88.7
KOR,2014,69.05,43.12,55.72,88.87
KOR,2015,68.7,45.38,53.19,88.78
KOR,2016,69.11,43.75,52.28,89.13
KOR,2017,69.65,43.66,51.51,89.54
KOR,2018,70.36,41.45,50.68,89.38
KOR,2019,70.08,41.02,50.21,90.23
KOR,2020,69.96,42.15,55.03,90.35
KOR,2021,70.9,45.65,52.43,90.51
KOR,2022,60.5,27.64,46.5,91.27
KOR,2023,61.25,25.37,39.84,90.82
KOR,2024,69.95,28.25,,59.63
KWT,1990,23.68,44.81,49.65,45.18
KWT,1991,32.04,56.89,51.4,46.41
KWT,1992,31.87,53.13,31.97,45.62
KWT,1993,31.56,53.24,31.85,44.64
KWT,1994,31.59,53.56,33.21,43.35
KWT,1995,30.58,55.63,32.41,42.21
KWT,1996,31.79,52.49,34.79,42.64
KWT,1997,31.6,51.6,33.6,43.43
KWT,1998,34.72,53.13,33.73,43.41
KWT,1999,35.6,56.81,34.4,43.89
KWT,2000,36.11,61.75,38.95,45.13
KWT,2001,37.12,62.86,34.98,44.77
KWT,2002,37.54,64.88,36.65,45.03
KWT,2003,37.87,60.53,37.12,45.28
KWT,2004,36.11,54.68,38.05,46.15
KWT,2005,35.99,63.13,41.15,59.36
KWT,2006,35.58,63.46,41.91,61.56
KWT,2007,36.19,60.95,39.99,62.59
KWT,2008,34.66,62.99,41.55,67.86
KWT,2009,35.68,54.88,38.5,74.73
KWT,2010,39.08,54.14,34.35,76.74
KWT,2011,35.86,60.01,33.74,77.86
KWT,2012,34.91,65.51,34.94,76.19
KWT,2013,33.99,69.38,32.21,76.57
KWT,2014,33.4,65.93,30.7,71.32
KWT,2015,31.82,70.95,31.49,69.84
KWT,2016,23.83,65.42,30.28,72.75
KWT,2017,26.97,76.73,30.86,73.95
KWT,2018,26.87,80.39,30.09,74.64
KWT,2019,23.5,70.85,29.63,76.33
KWT,2020,21.84,68.52,33.6,71.81
KWT,2021,22.77,68.16,30.08,67.99
KWT,2022,69.73,60.87,51.71,74.8
KWT,2023,69.77,62.82,48.93,74.36
KWT,2024,60.94,65.0,,55.12
LAO,1998,66.79,28.83,53.2,38.37
LAO,1999,66.63,31.21,53.14,38.95
LAO,2000,66.51,29.65,44.61,40.94
LAO,2001,73.49,30.17,45.16,41.78
LAO,2002,73.36,30.68,48.61,42.76
LAO,2003,73.39,31.91,50.44,43.02
LAO,2004,73.08,32.16,51.68,43.21
LAO,2005,72.2,33.0,51.02,44.66
LAO,2006,72.73,37.61,51.45,45.63
LAO,2007,72.56,39.52,53.61,46.02
LAO,2008,72.39,40.96,52.45,46.34
LAO,2009,72.2,41.54,51.68,46.85
LAO,2010,73.56,40.53,49.28,47.41
LAO,2011,72.03,43.5,50.35,47.85
LAO,2012,72.04,45.74,47.92,48.72
LAO,2013,72.04,45.71,48.73,49.25
LAO,2014,68.72,47.85,49.87,50.04
LAO,2015,70.95,46.23,49.2,50.53
LAO,2016,68.75,48.22,49.36,52.0
LAO,2017,70.62,40.54,48.05,52.87
LAO,2018,68.33,51.84,48.65,52.86
LAO,2019,67.89,50.6,48.69,52.91
LAO,2020,67.64,52.03,54.83,53.42
LAO,2021,67.51,55.8,48.2,52.45
LAO,2022,50.46,57.95,52.37,52.64
LAO,2023,46.48,57.74,52.67,52.79
LAO,2024,50.71,54.78,,59.56
LBN,2007,24.51,55.81,33.97,59.87
LBN,2008,17.87,56.06,34.24,60.48
LBN,2009,14.77,58.13,34.71,60.16
LBN,2010,16.28,56.75,34.67,59.6
LBN,2011,16.75,55.55,34.69,60.24
LBN,2012,17.31,54.0,35.31,60.01
LBN,2013,17.95,54.76,35.42,60.47
LBN,2014,18.69,52.55,35.45,60.13
LBN,2015,19.5,51.29,36.74,61.41
LBN,2016,20.36,54.49,37.37,60.0
LBN,2017,21.34,54.74,37.71,60.2
LBN,2018,22.47,74.3,36.85,61.0
LBN,2019,25.03,54.44,37.34,59.57
LBN,2020,24.33,54.97,39.82,70.4
LBN,2021,24.06,56.08,45.48,64.53
LBN,2022,66.15,53.87,50.29,60.98
LBN,2023,66.17,53.17,49.4,61.5
LBN,2024,,63.23,,57.35
LBR,2000,60.24,20.48,45.98,30.2
LBR,2001,60.54,36.82,44.95,31.31
LBR,2002,60.37,36.79,43.9,31.34
LBR,2003,61.27,37.61,48.75,31.38
LBR,2004,61.36,36.55,41.7,30.74
LBR,2005,61.5,45.23,39.78,33.22
LBR,2006,61.61,42.03,38.65,33.34
LBR,2007,62.57,33.82,37.36,33.58
LBR,2008,61.61,38.87,37.54,33.79
LBR,2009,61.79,38.2,37.35,33.98
LBR,2010,63.79,20.78,36.87,34.18
LBR,2011,62.39,42.44,37.15,33.69
LBR,2012,62.75,39.18,36.05,34.08
LBR,2013,62.88,33.32,35.28,34.3
LBR,2014,63.26,30.94,35.19,34.38
LBR,2015,63.78,33.53,34.82,34.29
LBR,2016,65.34,32.51,37.73,34.71
LBR,2017,66.34,37.16,38.0,34.74
LBR,2018,65.0,52.27,39.89,35.22
LBR,2019,65.36,26.67,36.19,35.52
LBR,2020,65.85,61.17,38.52,35.65
LBR,2021,65.79,53.17,34.98,36.94
LBR,2022,46.21,44.99,36.11,36.32
LBR,2023,46.29,36.88,36.47,37.0
LBR,2024,43.94,57.14,,58.74
LBY,2005,26.22,50.72,38.91,69.18
LBY,2006,25.99,50.04,37.56,70.14
LBY,2007,25.87,43.3,38.14,71.62
LBY,2008,25.73,41.47,39.19,72.18
LBY,2009,25.72,43.48,38.47,72.02
LBY,2010,20.75,55.01,39.47,72.19
LBY,2011,20.66,59.33,51.34,65.04
LBY,2012,18.88,62.44,41.33,74.02
LBY,2013,20.85,62.74,40.13,73.29
LBY,2014,21.14,60.65,49.01,72.52
LBY,2015,21.19,63.16,48.97,73.3
LBY,2016,21.33,63.32,49.08,73.49
LBY,2017,21.26,63.43,45.37,73.67
LBY,2018,21.21,63.47,43.93,73.71
LBY,2019,21.21,63.38,45.63,73.82
LBY,2020,20.62,62.22,45.95,74.05
LBY,2021,21.01,63.74,42.03,70.25
LBY,2022,66.01,38.95,65.39,74.02
LBY,2023,66.43,39.07,64.96,70.68
LBY,2024,54.85,42.08,,56.54
LCA,1990,66.49,35.88,38.15,52.38
LCA,1991,37.93,49.4,40.09,52.46
LCA,1992,37.65,46.69,46.23,53.64
LCA,1993,37.18,49.38,44.87,54.24
LCA,1994,38.01,50.89,42.57,54.11
LCA,1995,42.93,50.46,45.7,54.25
LCA,1996,50.64,53.02,40.5,54.6
LCA,1997,49.75,61.69,32.01,54.42
LCA,1998,48.13,54.49,32.19,55.1
LCA,1999,53.57,64.94,37.04,55.4
LCA,2000,51.74,67.44,49.55,56.59
LCA,2001,51.38,75.33,50.71,57.0
LCA,2002,49.19,75.68,54.8,57.46
LCA,2003,39.58,78.79,54.27,58.79
LCA,2004,50.81,59.64,54.99,59.63
LCA,2005,51.0,67.13,52.89,60.46
LCA,2006,49.75,68.24,49.86,59.71
LCA,2007,48.77,67.7,53.44,60.47
LCA,2008,58.47,68.3,46.29,60.49
LCA,2009,61.96,65.81,54.29,60.89
LCA,2010,61.78,63.73,47.87,60.82
LCA,2011,62.15,58.95,51.37,61.21
LCA,2012,59.42,60.75,46.33,60.57
LCA,2013,61.6,68.24,51.73,60.45
LCA,2014,61.73,68.55,52.88,60.42
LCA,2015,61.3,65.2,54.79,60.61
LCA,2016,61.01,62.84,64.78,60.69
LCA,2017,68.04,66.52,61.03,60.93
LCA,2018,62.23,64.04,61.87,61.47
LCA,2019,61.69,73.23,65.72,61.66
LCA,2020,63.78,72.91,59.59,61.81
LCA,2021,64.33,68.06,51.81,61.43
LCA,2022,33.31,40.18,49.48,63.04
LCA,2023,36.29,39.67,49.58,63.51
LCA,2024,35.02,48.39,,58.53
LIE,2022,,2.93,42.26,70.07
LIE,2023,,2.93,41.24,69.91
LIE,2024,,2.93,,59.51
LKA,1990,39.36,49.29,68.75,55.9
LKA,1991,32.56,46.8,71.96,53.34
LKA,1992,28.78,45.02,69.65,52.45
LKA,1993,28.1,44.99,65.82,53.07
LKA,1994,30.56,42.6,67.58,53.01
LKA,1995,32.46,43.8,72.11,53.26
LKA,1996,30.67,40.24,74.9,53.59
LKA,1997,30.93,38.76,75.83,54.1
LKA,1998,37.63,39.3,76.34,56.67
LKA,1999,29.32,36.81,76.2,53.88
LKA,2000,30.79,36.26,80.69,53.85
LKA,2001,34.6,49.61,78.77,54.21
LKA,2002,32.86,41.96,75.52,54.2
LKA,2003,28.58,42.6,73.36,54.49
LKA,2004,27.36,44.1,63.25,56.33
LKA,2005,26.59,43.23,69.58,56.65
LKA,2006,32.67,45.35,71.37,57.4
LKA,2007,30.93,44.51,70.25,58.45
LKA,2008,32.43,47.99,74.97,58.78
LKA,2009,31.64,44.67,72.25,58.9
LKA,2010,30.68,51.01,64.02,58.95
LKA,2011,28.16,51.1,63.57,59.15
LKA,2012,30.73,50.68,61.35,59.68
LKA,2013,32.69,50.01,60.15,60.79
LKA,2014,34.06,48.94,60.2,61.28
LKA,2015,32.01,50.34,60.26,61.09
LKA,2016,31.16,52.66,59.74,61.97
LKA,2017,34.33,56.44,60.55,62.29
LKA,2018,29.84,56.4,60.95,62.16
LKA,2019,31.33,52.11,60.15,61.93
LKA,2020,30.16,53.88,55.45,62.5
LKA,2021,31.03,52.76,57.65,62.81
LKA,2022,63.38,56.41,53.82,71.63
LKA,2023,57.57,50.58,53.35,74.03
LKA,2024,68.99,69.39,,54.27
LSO,1990,31.37,53.04,79.44,37.91
LSO,1991,35.79,60.7,79.22,39.84
LSO,1992,39.99,52.76,79.38,41.18
LSO,1993,39.91,58.7,79.11,41.6
LSO,1994,39.87,56.43,78.56,41.59
LSO,1995,39.9,55.23,79.89,41.51
LSO,1996,38.66,57.83,78.25,41.73
LSO,1997,36.17,41.87,76.06,41.96
LSO,1998,40.15,60.97,74.55,41.84
LSO,1999,34.05,57.06,71.04,41.83
LSO,2000,40.04,57.79,64.39,41.49
LSO,2001,39.92,53.25,68.32,41.4
LSO,2002,39.92,52.85,67.34,41.35
LSO,2003,39.83,53.25,65.87,42.3
LSO,2004,39.78,52.02,68.62,42.47
LSO,2005,47.79,57.19,60.99,42.38
LSO,2006,46.4,70.59,54.27,42.71
LSO,2007,47.56,71.74,58.78,43.32
LSO,2008,49.01,74.04,54.84,42.38
LSO,2009,47.68,73.86,53.7,41.12
LSO,2010,52.3,67.22,66.15,43.65
LSO,2011,52.4,71.61,68.31,43.56
LSO,2012,52.53,67.23,62.78,44.13
LSO,2013,52.69,68.94,63.88,44.09
LSO,2014,52.39,67.84,66.8,44.28
LSO,2015,52.16,69.94,68.32,44.19
LSO,2016,51.91,75.31,68.57,44.16
LSO,2017,51.71,62.2,74.22,44.11
LSO,2018,51.35,73.32,69.88,44.14
LSO,2019,44.91,62.83,71.27,44.29
LSO,2020,50.2,62.71,71.3,44.49
LSO,2021,51.04,62.38,66.17,44.39
LSO,2022,36.98,39.55,48.35,45.8
LSO,2023,37.23,41.2,38.74,47.49
LSO,2024,35.24,51.95,13.27,58.11
LTU,1990,53.76,54.25,74.0,66.37
LTU,1991,56.51,57.77,78.54,66.43
LTU,1992,55.97,57.78,81.11,66.52
LTU,1993,58.41,60.24,83.57,66.85
LTU,1994,57.79,61.04,85.06,66.71
LTU,1995,62.38,62.74,80.68,67.58
LTU,1996,61.53,59.39,79.86,69.61
LTU,1997,60.66,62.73,77.94,71.67
LTU,1998,69.08,56.13,75.92,72.63
LTU,1999,69.33,61.48,77.67,74.25
LTU,2000,69.98,61.78,95.16,74.45
LTU,2001,75.56,64.15,97.07,75.58
LTU,2002,61.2,62.72,96.76,76.43
LTU,2003,56.19,60.86,96.9,76.76
LTU,2004,62.01,62.48,96.95,79.4
LTU,2005,58.54,66.05,98.33,80.14
LTU,2006,60.27,67.2,96.81,80.56
LTU,2007,55.78,67.78,98.55,80.38
LTU,2008,58.06,69.01,96.82,80.48
LTU,2009,75.6,69.48,94.64,82.22
LTU,2010,73.42,68.73,94.7,84.81
LTU,2011,69.81,68.12,90.93,84.38
LTU,2012,68.62,67.54,92.7,85.52
LTU,2013,63.15,68.08,92.53,85.78
LTU,2014,62.98,67.82,91.09,85.94
LTU,2015,61.93,68.57,89.73,85.59
LTU,2016,64.35,69.42,89.47,86.07
LTU,2017,65.61,69.1,83.66,86.7
LTU,2018,63.64,72.95,83.95,86.92
LTU,2019,65.54,75.11,80.23,87.53
LTU,2020,64.82,71.54,87.19,89.29
LTU,2021,61.65,76.02,78.43,89.67
LTU,2022,58.57,22.39,52.24,92.04
LTU,2023,57.92,22.23,50.17,92.4
LTU,2024,56.72,57.03,,60.15
LUX,1990,60.85,56.72,45.72,76.56
LUX,1991,54.16,54.04,53.2,78.52
LUX,1992,58.73,48.14,49.71,80.32
LUX,1993,56.51,51.55,52.48,81.13
LUX,1994,58.61,51.95,49.11,81.64
LUX,1995,55.08,52.03,54.21,81.88
LUX,1996,57.57,44.54,51.36,82.13
LUX,1997,56.0,46.76,44.02,83.69
LUX,1998,57.28,47.72,49.45,83.66
LUX,1999,59.12,61.45,46.82,83.25
LUX,2000,57.55,63.61,55.16,82.39
LUX,2001,62.2,63.77,52.67,83.68
LUX,2002,57.78,61.22,52.39,83.39
LUX,2003,61.06,56.03,49.14,83.96
LUX,2004,54.94,63.57,49.6,85.28
LUX,2005,58.63,62.4,47.54,86.22
LUX,2006,62.72,55.42,47.87,86.91
LUX,2007,61.39,57.75,50.28,87.77
LUX,2008,58.97,56.73,43.91,88.43
LUX,2009,62.83,63.61,46.77,88.64
LUX,2010,68.35,57.04,44.5,87.89
LUX,2011,60.12,60.16,40.79,90.46
LUX,2012,64.93,58.91,38.04,89.98
LUX,2013,65.58,58.74,37.84,92.31
LUX,2014,67.15,50.74,44.53,92.67
LUX,2015,70.35,59.47,38.54,93.22
LUX,2016,68.74,62.12,40.18,93.53
LUX,2017,69.37,64.14,35.28,93.82
LUX,2018,69.89,60.94,35.5,91.77
LUX,2019,67.93,57.27,36.75,93.24
LUX,2020,69.55,56.2,39.68,95.12
LUX,2021,69.78,57.6,38.41,95.63
LUX,2022,57.03,22.81,47.43,95.54
LUX,2023,55.23,23.56,48.57,94.94
LUX,2024,55.72,52.03,,60.75
LVA,1990,37.57,44.82,78.58,58.33
LVA,1991,46.51,50.13,80.97,58.5
LVA,1992,47.25,50.2,85.15,58.6
LVA,1993,49.25,50.79,90.09,58.74
LVA,1994,49.54,51.33,92.34,59.32
LVA,1995,49.59,50.5,89.25,60.52
LVA,1996,51.24,51.4,85.92,63.69
LVA,1997,64.78,50.73,82.54,67.39
LVA,1998,67.24,52.59,82.62,68.47
LVA,1999,66.74,54.3,81.24,70.02
LVA,2000,64.03,60.48,96.01,71.99
LVA,2001,65.76,59.8,95.0,72.59
LVA,2002,65.48,63.39,94.98,73.99
LVA,2003,54.96,61.78,93.45,73.98
LVA,2004,51.13,65.32,90.98,74.39
LVA,2005,57.87,69.16,95.0,74.65
LVA,2006,57.84,70.11,94.08,73.52
LVA,2007,61.1,70.58,91.33,73.7
LVA,2008,62.14,73.81,89.7,74.67
LVA,2009,74.55,73.78,87.29,75.99
LVA,2010,73.74,71.21,85.03,77.17
LVA,2011,69.63,69.67,82.08,77.39
LVA,2012,63.89,69.39,81.98,77.64
LVA,2013,62.27,72.5,77.96,77.25
LVA,2014,62.79,74.11,81.63,76.77
LVA,2015,66.38,77.32,78.4,77.33
LVA,2016,70.2,79.13,79.51,77.88
LVA,2017,67.01,68.72,77.59,79.67
LVA,2018,65.6,80.74,78.09,85.15
LVA,2019,67.03,83.48,72.45,85.08
LVA,2020,64.42,69.46,78.22,85.99
LVA,2021,66.06,80.96,77.36,82.75
